公廁編號,公廁名稱,地址或地點描述,主管機關,備註說明,管理單位名稱,管理單位聯絡電話,建檔日期,啟用日期,緯度,經度,原始公廁級別,最新公廁級別,建檔狀態,建檔類別,公廁類別,縣市代碼,鄉鎮代碼,村里代碼,縣市名稱,鄉鎮名稱,村里名稱,上傳圖片,異動日期
1001008003-X-00002,永安宮公廁女廁,嘉義縣六腳鄉蒜南村三九九號,,永安宮,永安宮管理委員會,05-3800747,2013/11/8 上午 08:56:00,2013/11/8 上午 08:53:00,23.48628381,120.2902937,特優級,特優級,啟用,公廁,寺廟教堂等宗教活動場所,10010,1001008,1001008003,嘉義縣,六腳鄉,蒜南村,否,2013/11/8 上午 08:55:00
1001008004-B-00007,再生家具展示館男廁,嘉義縣六腳鄉工廠村一號,縣市政府,,嘉義縣環境保護局,05-3620800,2010/8/25 上午 09:59:00,2010/8/25 上午 09:59:00,23.47907088,120.2940273,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001008,1001008004,嘉義縣,六腳鄉,工廠村,否,2013/1/11 下午 12:00:00
1001008004-B-00008,再生家具展示館女廁,嘉義縣六腳鄉工廠村一號,縣市政府,,嘉義縣環境保護局,05-3620800,2010/8/25 上午 10:01:00,2010/8/25 上午 10:01:00,23.47918897,120.2942419,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001008,1001008004,嘉義縣,六腳鄉,工廠村,否,2013/1/11 下午 12:00:00
1001008004-B-00009,蒜頭糖廠販賣部旁女廁,嘉義縣六腳鄉工廠村1號,經濟部,台灣糖業股份有限公司,台灣糖業股份有限公司,05-3800735,2009/5/6 下午 04:09:00,2009/5/6 下午 04:09:00,23.478736,120.29974,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001008,1001008004,嘉義縣,六腳鄉,工廠村,否,2013/1/11 下午 12:00:00
1001008004-B-00010,蒜頭糖廠販賣部旁男廁,嘉義縣六腳鄉工廠村1號,經濟部,台灣糖業股份有限公司,台灣糖業股份有限公司,05-3800735,2009/5/6 下午 04:12:00,2009/5/6 下午 04:12:00,23.478736,120.29974,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001008,1001008004,嘉義縣,六腳鄉,工廠村,否,2013/1/11 下午 12:00:00
1001008004-B-00011,蒜頭糖廠車站旁男廁,嘉義縣六腳鄉工廠村1號,經濟部,台灣糖業股份有限公司,台灣糖業股份有限公司,05-3800735,2009/5/6 下午 04:14:00,2013/11/27 上午 11:41:00,23.48094714,120.3001785,優等級,優等級,啟用,公廁,觀光地區及風景區,10010,1001008,1001008004,嘉義縣,六腳鄉,工廠村,否,2013/11/27 上午 11:44:00
1001008004-B-00012,蒜頭糖廠車站旁女廁,嘉義縣六腳鄉工廠村一號,經濟部,台灣糖業股份有限公司,台灣糖業股份有限公司,05-3800735,2010/8/25 上午 09:30:00,2010/8/25 上午 09:30:00,23.47949403,120.3009796,優等級,特優級,啟用,公廁,觀光地區及風景區,10010,1001008,1001008004,嘉義縣,六腳鄉,工廠村,否,2013/1/11 下午 12:00:00
1001008005-T-00409,灣內國小幼兒園專用廁所,嘉義縣六腳鄉灣南村6號,教育部,,教育處,05-3802306,2009/5/14 下午 03:21:00,2009/5/14 下午 03:21:00,23.50034444,120.3126258,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008005,嘉義縣,六腳鄉,灣南村,否,2013/1/11 下午 12:00:00
1001008005-T-00410,灣內國小前棟1F東側,嘉義縣六腳鄉灣南村6號,教育部,,教育處,05-3802306,2011/12/19 下午 05:00:00,2011/12/19 下午 05:00:00,23.50024605,120.3126955,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008005,嘉義縣,六腳鄉,灣南村,否,2013/1/11 下午 12:00:00
1001008005-T-00411,灣內國小前棟1F西側,嘉義縣六腳鄉灣南村6號,教育部,,教育處,05-3802306,2011/12/19 下午 05:05:00,2011/12/19 下午 05:05:00,23.50024605,120.3129101,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008005,嘉義縣,六腳鄉,灣南村,否,2013/1/11 下午 12:00:00
1001008005-T-00412,灣內國小前棟2F,嘉義縣六腳鄉灣南村6號,教育部,,教育處,05-3802306,2011/12/19 下午 05:07:00,2011/12/19 下午 05:07:00,23.50044282,120.3126955,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008005,嘉義縣,六腳鄉,灣南村,否,2013/1/11 下午 12:00:00
1001008005-T-00413,灣內國小前棟2F殘廁,嘉義縣六腳鄉灣南村6號,教育部,,教育處,05-3802306,2011/12/19 下午 05:09:00,2011/12/19 下午 05:09:00,23.5002854,120.3128672,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008005,嘉義縣,六腳鄉,灣南村,否,2013/1/11 下午 12:00:00
1001008005-X-00001,娘媽堂男廁,嘉義縣六腳鄉灣南村灣南村八號,,娘媽堂,娘媽堂管委會,05-3802034,2012/9/18 下午 05:17:00,2012/9/18 下午 05:11:00,23.50150543,120.3090477,特優級,優等級,啟用,公廁,寺廟教堂等宗教活動場所,10010,1001008,1001008005,嘉義縣,六腳鄉,灣南村,否,2013/1/11 下午 12:00:00
1001008005-X-00002,娘媽堂女廁,嘉義縣六腳鄉灣南村灣南村八號,,娘媽堂,娘媽堂管委會,05-3802034,2012/9/18 下午 05:19:00,2012/9/18 下午 05:17:00,23.50381098,120.309695,特優級,優等級,啟用,公廁,寺廟教堂等宗教活動場所,10010,1001008,1001008005,嘉義縣,六腳鄉,灣南村,否,2013/1/11 下午 12:00:00
1001008007-W-00001,雙涵村辦公處,嘉義縣六腳鄉雙涵村四二號之一,其他,雙涵村辦公處,雙涵村辦公處,05-3801558,2014/8/6 下午 05:23:00,2014/8/6 下午 05:23:00,23.55690631,120.2991772,特優級,特優級,啟用,公廁,民眾團體活動場所,10010,1001008,1001008007,嘉義縣,六腳鄉,雙涵村,否,2014/8/6 下午 05:22:00
1001008010-D-00010,六腳鄉環保公園女廁,嘉義縣六腳鄉港美村,縣市政府,六腳鄉公所,六腳鄉公所,05-3801121#115,2010/8/25 下午 03:21:00,2010/8/25 下午 03:21:00,23.52666103,120.2904654,優等級,特優級,啟用,公廁,公園,10010,1001008,1001008010,嘉義縣,六腳鄉,港美村,否,2013/1/11 下午 12:00:00
1001008010-D-00011,六腳鄉環保公園男廁,嘉義縣六腳鄉港美村,縣市政府,六腳鄉公所,六腳鄉公所,05-3801121#115,2009/5/8 下午 04:33:00,2009/5/8 下午 04:33:00,23.52736,120.29055,優等級,特優級,啟用,公廁,公園,10010,1001008,1001008010,嘉義縣,六腳鄉,港美村,否,2013/1/11 下午 12:00:00
1001008010-W-00006,港美社區活動中心,六腳鄉港美村12鄰100號,其他,港美社區發展協會,港美社區發展協會,05-3802090,2008/11/24 上午 12:00:00,2008/11/24 上午 12:00:00,23.52871,120.28977,優等級,特優級,啟用,公廁,民眾團體活動場所,10010,1001008,1001008010,嘉義縣,六腳鄉,港美村,否,2013/1/11 下午 12:00:00
1001008012-T-00411,六美國小北棟東側1F,嘉義縣六腳鄉六斗村31號,教育部,,教育處,05-7812708,2009/5/14 下午 03:25:00,2015/12/24 上午 11:17:00,23.53993047,120.2934587,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008012,嘉義縣,六腳鄉,六斗村,否,2015/12/24 上午 11:17:00
1001008012-T-00412,六美國小北棟西側1F,嘉義縣六腳鄉六斗村三一號,教育部,,教育處,05-7812708,2010/8/26 上午 09:59:00,2010/8/26 上午 09:59:00,23.53979276,120.2934051,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008012,嘉義縣,六腳鄉,六斗村,否,2013/1/11 下午 12:00:00
1001008012-T-00413,六美國小北棟東側2F,嘉義縣六腳鄉六斗村三一號,教育部,,教育處,05-7812708,2010/8/26 上午 10:04:00,2010/8/26 上午 10:04:00,23.53979276,120.2934694,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008012,嘉義縣,六腳鄉,六斗村,否,2013/1/11 下午 12:00:00
1001008012-T-00414,六美國小東棟1F,嘉義縣六腳鄉六斗村三一號,教育部,,教育處,05-7812708,2010/8/26 上午 10:09:00,2016/1/4 上午 11:34:00,23.53971407,120.2935123,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008012,嘉義縣,六腳鄉,六斗村,否,2016/1/4 上午 11:34:00
1001008012-T-00415,六美國小東棟2F,嘉義縣六腳鄉六斗村三一號,教育部,,教育處,05-7812708,2016/1/4 上午 11:38:00,2016/1/4 上午 11:38:00,23.53979276,120.2934694,特優級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008012,嘉義縣,六腳鄉,六斗村,否,2016/1/4 上午 11:38:00
1001008013-T-00413,北美國民小學1F男廁,嘉義縣六腳鄉崙陽村一二二號,教育部,,教育處,05-7811429,2010/8/26 上午 10:37:00,2010/8/26 上午 10:37:00,23.55812581,120.3040266,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008013,嘉義縣,六腳鄉,崙陽村,否,2013/1/11 下午 12:00:00
1001008013-T-00414,北美國民小學1F女廁,嘉義縣六腳鄉崙陽村一二二號,教育部,,教育處,05-7811429,2010/8/26 上午 10:40:00,2015/12/24 上午 11:15:00,23.55812581,120.3039837,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008013,嘉義縣,六腳鄉,崙陽村,否,2015/12/24 上午 11:15:00
1001008013-T-00415,北美國民小學1F殘障廁所,嘉義縣六腳鄉崙陽村一二二號,教育部,,教育處,05-7811429,2010/8/26 上午 10:39:00,2015/12/24 上午 11:15:00,23.55812581,120.3039837,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008013,嘉義縣,六腳鄉,崙陽村,否,2015/12/24 上午 11:15:00
1001008013-T-00416,北美國民小學2F男廁,嘉義縣六腳鄉崙陽村122號,教育部,,教育處,05-7811429,2009/5/14 下午 03:31:00,2015/12/24 上午 11:15:00,23.55798813,120.3040695,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008013,嘉義縣,六腳鄉,崙陽村,否,2015/12/24 上午 11:15:00
1001008013-T-00417,北美國民小學2F殘障廁所,嘉義縣六腳鄉崙陽村一二二號,教育部,,教育處,05-7811429,2010/8/30 上午 11:21:00,2010/8/30 上午 11:21:00,23.55797829,120.3039193,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008013,嘉義縣,六腳鄉,崙陽村,否,2013/1/11 下午 12:00:00
1001008013-T-00418,北美國民小學2F女廁,嘉義縣六腳鄉崙陽村一二二號,教育部,,教育處,05-7811429,2010/8/26 上午 10:23:00,2010/8/26 上午 10:23:00,23.55808647,120.3040266,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008013,嘉義縣,六腳鄉,崙陽村,否,2013/1/11 下午 12:00:00
1001008013-T-00419,北美國民小學3F男廁,嘉義縣六腳鄉崙陽村一二二號,教育部,,教育處,05-7811429,2010/8/26 上午 10:43:00,2015/12/24 上午 11:15:00,23.5580078,120.3040695,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008013,嘉義縣,六腳鄉,崙陽村,否,2015/12/24 上午 11:15:00
1001008013-T-00420,北美國民小學3F女廁,嘉義縣六腳鄉崙陽村一二二號,教育部,,教育處,05-7811429,2010/8/26 上午 10:46:00,2015/12/24 上午 11:15:00,23.55792912,120.3037691,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008013,嘉義縣,六腳鄉,崙陽村,否,2015/12/24 上午 11:15:00
1001008013-T-00421,北美國民小學3F殘障廁所,嘉義縣六腳鄉崙陽村一二二號,教育部,,教育處,05-7811429,2010/8/26 上午 10:45:00,2015/12/24 上午 11:16:00,23.55796846,120.3041124,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008013,嘉義縣,六腳鄉,崙陽村,否,2015/12/24 上午 11:16:00
1001008014-L-00001,統一超商六腳門市,嘉義縣六腳鄉蘇厝村一五三之六號,,統一超商股份有限公司,統一超商股份有限公司,05-7812465,2012/2/20 下午 05:26:00,2012/2/20 下午 05:26:00,23.55922729,120.2994776,特優級,特優級,啟用,公廁,超市,10010,1001008,1001008014,嘉義縣,六腳鄉,蘇厝村,否,2013/1/11 下午 12:00:00
1001008015-T-00414,六腳國小新生分校東側1F,嘉義縣六腳鄉竹本村111號,教育部,,教育處,05-3780043,2009/5/14 下午 03:28:00,2015/12/24 上午 11:17:00,23.53268113,120.2620447,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008015,嘉義縣,六腳鄉,竹本村,否,2015/12/24 上午 11:17:00
1001008015-T-00415,六腳國小新生分校西側1F,嘉義縣六腳鄉竹本村111號,教育部,,教育處,05-3780043,2009/5/14 下午 03:30:00,2015/12/24 上午 11:17:00,23.53274999,120.2616477,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008015,嘉義縣,六腳鄉,竹本村,否,2015/12/24 上午 11:17:00
1001008015-T-00416,六腳國小新生分校東側2F,嘉義縣六腳鄉竹本村一一一號,教育部,,教育處,05-3780043,2010/8/26 上午 09:16:00,2010/8/26 上午 09:16:00,23.53274999,120.2618194,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008015,嘉義縣,六腳鄉,竹本村,否,2013/1/11 下午 12:00:00
1001008015-T-00417,六腳國小新生分校西側2F,嘉義縣六腳鄉竹本村一一一號,教育部,,教育處,05-3780043,2010/8/26 上午 09:22:00,2010/8/26 上午 09:22:00,23.53274999,120.2614439,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008015,嘉義縣,六腳鄉,竹本村,否,2013/1/11 下午 12:00:00
1001008019-L-00001,統一超商朴子橋門市,嘉義縣六腳鄉正義村下雙溪一六一之二號,,統一超商股份有限公司,統一超商股份有限公司,05-2365889,2012/2/20 下午 05:15:00,2012/2/20 下午 05:15:00,23.47914961,120.2453613,特優級,特優級,啟用,公廁,超市,10010,1001008,1001008019,嘉義縣,六腳鄉,正義村,否,2013/1/11 下午 12:00:00
1001008021-C-00015,六腳加油站男廁,嘉義縣六腳鄉六腳村7鄰六腳路2-15號,經濟部,台灣中油股份有限公司,台灣中油股份有限公司,05-3781175,2009/5/8 下午 04:02:00,2009/5/8 下午 04:02:00,23.51276,120.25794,特優級,特優級,啟用,公廁,加油站,10010,1001008,1001008021,嘉義縣,六腳鄉,六腳村,否,2010/8/30 上午 10:01:00
1001008021-C-00016,六腳加油站女廁,嘉義縣六腳鄉六腳村六腳路二之一五號,經濟部,台灣中油股份有限公司,台灣中油股份有限公司,05-3781175,2010/8/25 下午 02:34:00,2010/8/25 下午 02:34:00,23.51346896,120.2581072,特優級,特優級,啟用,公廁,加油站,10010,1001008,1001008021,嘉義縣,六腳鄉,六腳村,否,2010/8/30 上午 10:07:00
1001008021-T-00412,六腳國民小學前棟1F,嘉義縣六腳鄉六腳村105號,教育部,,教育處,05-3781403,2009/5/14 下午 03:26:00,2009/5/14 下午 03:26:00,23.5091205,120.2518308,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008021,嘉義縣,六腳鄉,六腳村,否,2013/1/11 下午 12:00:00
1001008021-T-00413,六腳國民小學前棟2F,嘉義縣六腳鄉六腳村105號,教育部,,教育處,05-3781403,2009/5/14 下午 03:27:00,2009/5/14 下午 03:27:00,23.5091205,120.2518308,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008021,嘉義縣,六腳鄉,六腳村,否,2013/1/11 下午 12:00:00
1001008021-T-00414,六腳國小後棟,嘉義縣六腳鄉六腳村一○五號,教育部,,教育處,05-3781403,2010/8/25 下午 02:05:00,2010/8/25 下午 02:05:00,23.50944516,120.2520025,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008021,嘉義縣,六腳鄉,六腳村,否,2013/1/11 下午 12:00:00
1001008021-T-00415,六腳國小後棟殘障廁所,嘉義縣六腳鄉六腳村一○五號,教育部,,教育處,05-3781403,2010/8/25 下午 02:03:00,2010/8/25 下午 02:03:00,23.50927791,120.2518201,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008021,嘉義縣,六腳鄉,六腳村,否,2013/1/11 下午 12:00:00
1001008025-T-00417,更寮國民小學北棟教室1F,嘉義縣六腳鄉更寮村19號,教育部,,教育處,05-3796309,2009/5/14 下午 03:33:00,2015/12/24 上午 11:18:00,23.48278564,120.2400345,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008025,嘉義縣,六腳鄉,更寮村,否,2015/12/24 上午 11:18:00
1001008025-T-00420,更寮國民小學北棟教室2F,嘉義縣六腳鄉更寮村19號,教育部,,教育處,05-3796309,2009/5/14 下午 03:36:00,2015/12/24 上午 11:18:00,23.48278564,120.2400345,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008025,嘉義縣,六腳鄉,更寮村,否,2015/12/24 上午 11:18:00
1001008025-T-00423,更寮國民小學南棟教室1F男廁,嘉義縣六腳鄉更寮村19號,教育部,,教育處,05-3796309,2009/5/14 下午 03:39:00,2015/12/24 上午 11:19:00,23.48278564,120.2400345,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008025,嘉義縣,六腳鄉,更寮村,否,2015/12/24 上午 11:19:00
1001008025-T-00424,更寮國民小學南棟教室1F女廁,嘉義縣六腳鄉更寮村19號,教育部,,教育處,05-3796309,2009/5/14 下午 03:51:00,2015/12/24 上午 11:19:00,23.48278564,120.2400345,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008025,嘉義縣,六腳鄉,更寮村,否,2015/12/24 上午 11:19:00
1001008025-T-00426,更寮國民小學南棟教室2F男廁,嘉義縣六腳鄉更寮村19號,教育部,,教育處,05-3796309,2009/5/14 下午 03:53:00,2015/12/24 上午 11:19:00,23.48278564,120.2400345,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008025,嘉義縣,六腳鄉,更寮村,否,2015/12/24 上午 11:19:00
1001008025-T-00427,更寮國民小學南棟教室2F女廁,嘉義縣六腳鄉更寮村19號,教育部,,教育處,05-3796309,2009/5/14 下午 03:54:00,2015/12/24 上午 11:19:00,23.48278564,120.2400345,優等級,特優級,啟用,公廁,各級機關學校,10010,1001008,1001008025,嘉義縣,六腳鄉,更寮村,否,2015/12/24 上午 11:19:00
1001009001-B-00002,漁人碼頭蚵殼屋男廁,嘉義縣東石鄉東石村觀海三路310號,縣市政府,,嘉義縣觀光旅遊局,05-3799056#227,2010/10/7 下午 03:25:00,2010/10/7 下午 03:25:00,23.44866993,120.1355731,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001009,1001009001,嘉義縣,東石鄉,東石村,否,2011/4/29 下午 03:18:00
1001009001-B-00003,漁人碼頭蚵殼屋女廁,嘉義縣東石鄉東石村觀海三路310號,縣市政府,,嘉義縣觀光旅遊局,05-3799056#227,2010/10/7 下午 03:27:00,2010/10/7 下午 03:27:00,23.44875851,120.1355517,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001009,1001009001,嘉義縣,東石鄉,東石村,否,2011/4/29 下午 03:19:00
1001009001-B-00004,漁人碼頭嚐鮮廊道殘障廁所,嘉義縣東石鄉東石村觀海三路三一○號,縣市政府,,嘉義縣觀光旅遊局,05-3799056*227,2010/8/23 上午 11:46:00,2010/8/23 上午 11:46:00,23.45131762,120.1352835,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001009,1001009001,嘉義縣,東石鄉,東石村,否,2013/1/11 下午 12:00:00
1001009001-B-00005,漁人碼頭嚐鮮廊道男廁,嘉義縣東石鄉東石村觀海三路310號,縣市政府,,嘉義縣觀光旅遊局,05-3799056#227,2010/10/7 下午 03:07:00,2010/10/7 下午 03:07:00,23.45108139,120.1351976,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001009,1001009001,嘉義縣,東石鄉,東石村,否,2011/4/29 下午 03:22:00
1001009001-B-00006,漁人碼頭嚐鮮廊道女廁-1,嘉義縣東石鄉東石村觀海三路310號,縣市政府,,嘉義縣觀光旅遊局,05-3799056#227,2010/10/7 下午 03:15:00,2010/10/7 下午 03:15:00,23.45104202,120.1352835,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001009,1001009001,嘉義縣,東石鄉,東石村,否,2011/4/29 下午 03:24:00
1001009001-B-00007,漁人碼頭嚐鮮廊道女廁-2,嘉義縣東石鄉東石村觀海三路310號,縣市政府,,嘉義縣觀光旅遊局,05-3799056#227,2010/10/7 下午 03:19:00,2010/10/7 下午 03:19:00,23.45100265,120.1353264,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001009,1001009001,嘉義縣,東石鄉,東石村,否,2011/4/29 下午 03:25:00
1001009001-B-00010,漁人碼頭大客車停車場旁男廁,嘉義縣東石鄉東石村觀海三路310號,縣市政府,,嘉義縣觀光旅遊局,05-3799056#227,2011/11/9 下午 04:46:00,2014/2/5 下午 01:14:00,23.45238226,120.137347,特優級,特優級,啟用,公廁,觀光地區及風景區,10010,1001009,1001009001,嘉義縣,東石鄉,東石村,否,2014/2/5 下午 01:15:00
